Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,DayOfWeek,Holiday,Hour,Day,Month,WeekendLabel,TimePeriodLabel
0.35,0.88,2.5,7.0,0.0,1.0,0.0,0.0,0.17,0.67,-0.17,0.0,-0.33
0.74,0.77,0.5,6.0,0.0,0.0,0.0,0.0,0.25,0.67,-0.17,0.0,-0.33
1.23,-0.29,0.0,4.0,0.0,0.0,0.0,0.0,0.33,0.67,-0.17,0.0,-0.33
1.03,-0.56,-0.83,2.0,0.0,0.0,0.0,0.0,0.42,0.67,-0.17,0.0,-0.33
0.88,-0.66,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.67,-0.17,0.0,0.0
0.9,-0.36,-0.83,-1.0,0.0,1.0,0.0,0.0,0.58,0.67,-0.17,0.0,0.0
0.9,-0.5,-0.5,-1.0,0.0,1.0,0.0,0.0,0.67,0.67,-0.17,0.0,0.0
1.33,0.13,-0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.67,-0.17,0.0,0.0
0.83,0.14,0.5,-1.0,0.0,1.0,0.0,0.0,0.83,0.67,-0.17,0.0,0.33
0.97,0.24,-0.83,0.0,-1.0,0.0,0.0,0.0,0.92,0.67,-0.17,0.0,0.33
0.9,0.74,0.83,0.0,0.0,1.0,0.0,0.0,1.0,0.67,-0.17,0.0,0.33
0.67,1.23,-0.5,-1.0,0.0,1.0,0.25,0.0,-0.92,0.73,-0.17,0.0,0.33
0.34,0.02,-0.5,-2.0,0.0,0.0,0.25,0.0,-0.83,0.73,-0.17,0.0,0.33
0.69,0.66,0.5,-1.0,0.0,1.0,0.25,0.0,-0.75,0.73,-0.17,0.0,0.33
0.48,-0.36,0.0,-1.0,0.0,0.0,0.25,0.0,-0.67,0.73,-0.17,0.0,0.33
0.54,0.76,-0.5,-2.0,-1.0,0.0,0.25,0.0,-0.58,0.73,-0.17,0.0,0.33
0.17,0.74,-0.5,-2.0,-1.0,1.0,0.25,0.0,-0.5,0.73,-0.17,0.0,-0.67
0.58,0.62,-0.5,-1.0,0.0,1.0,0.25,0.0,-0.42,0.73,-0.17,0.0,-0.67
-0.02,0.07,0.0,-1.0,-1.0,1.0,0.25,1.0,-0.33,0.73,-0.17,0.0,-0.67
0.66,-0.62,-0.5,0.0,0.0,0.0,0.25,0.0,-0.25,0.73,-0.17,0.0,-0.67
-0.26,-0.97,0.5,0.0,0.0,0.0,0.25,0.0,-0.17,0.73,-0.17,0.0,-0.67
0.37,-0.11,0.0,4.0,0.0,0.0,0.25,0.0,-0.08,0.73,-0.17,0.0,-0.67
0.45,1.03,-0.83,6.0,0.0,0.0,0.25,0.0,0.0,0.73,-0.17,0.0,-0.67
0.19,-0.27,-0.5,7.0,0.0,0.0,0.25,0.0,0.08,0.73,-0.17,0.0,-0.33
0.61,0.45,-0.83,8.0,0.0,0.0,0.25,0.0,0.17,0.73,-0.17,0.0,-0.33
0.95,0.42,-0.5,5.0,0.0,0.0,0.25,0.0,0.25,0.73,-0.17,0.0,-0.33
0.11,-0.23,0.0,4.0,0.0,1.0,0.25,0.0,0.33,0.73,-0.17,0.0,-0.33
0.94,0.77,0.0,2.0,0.0,1.0,0.25,0.0,0.42,0.73,-0.17,0.0,-0.33
0.22,-2.17,0.5,1.0,0.0,1.0,0.25,0.0,0.5,0.73,-0.17,0.0,0.0
0.69,-1.04,-0.83,0.0,0.0,1.0,0.25,0.0,0.58,0.73,-0.17,0.0,0.0
1.43,-0.96,1.67,-1.0,0.0,1.0,0.25,0.0,0.67,0.73,-0.17,0.0,0.0
0.85,-0.77,-0.5,-2.0,0.0,0.0,0.25,0.0,0.75,0.73,-0.17,0.0,0.0
0.68,0.11,-0.5,-2.0,0.0,1.0,0.25,0.0,0.83,0.73,-0.17,0.0,0.33
0.9,0.03,0.5,-1.0,0.0,0.0,0.25,0.0,0.92,0.73,-0.17,0.0,0.33
1.45,-0.01,0.83,0.0,0.0,1.0,0.25,0.0,1.0,0.73,-0.17,0.0,0.33
0.31,0.37,-0.5,-2.0,0.0,1.0,0.5,0.0,-0.92,0.8,-0.17,1.0,0.33
0.42,-0.78,0.5,0.0,-1.0,1.0,0.5,0.0,-0.83,0.8,-0.17,1.0,0.33
1.01,-1.1,0.83,0.0,0.0,1.0,0.5,1.0,-0.75,0.8,-0.17,1.0,0.33
1.0,0.09,0.5,-2.0,0.0,1.0,0.5,0.0,-0.67,0.8,-0.17,1.0,0.33
0.37,-0.54,-1.17,-1.0,0.0,1.0,0.5,0.0,-0.58,0.8,-0.17,1.0,0.33
-0.02,-1.15,0.83,0.0,-1.0,1.0,0.5,0.0,-0.5,0.8,-0.17,1.0,-0.67
0.82,0.54,0.5,-1.0,0.0,0.0,0.5,0.0,-0.42,0.8,-0.17,1.0,-0.67
0.64,0.89,0.5,0.0,-1.0,0.0,0.5,0.0,-0.33,0.8,-0.17,1.0,-0.67
0.38,1.06,0.5,0.0,0.0,1.0,0.5,0.0,-0.25,0.8,-0.17,1.0,-0.67
-0.01,0.14,2.5,-2.0,0.0,0.0,0.5,0.0,-0.17,0.8,-0.17,1.0,-0.67
0.24,0.41,-0.5,-1.0,0.0,0.0,0.5,0.0,-0.08,0.8,-0.17,1.0,-0.67
0.27,0.95,-1.17,0.0,-1.0,0.0,0.5,0.0,0.0,0.8,-0.17,1.0,-0.67
0.49,-0.57,0.0,-1.0,0.0,0.0,0.5,0.0,0.08,0.8,-0.17,1.0,-0.33
0.89,0.63,-1.17,0.0,0.0,0.0,0.5,0.0,0.17,0.8,-0.17,1.0,-0.33
0.84,0.03,-0.5,-1.0,0.0,0.0,0.5,0.0,0.25,0.8,-0.17,1.0,-0.33
0.42,0.58,0.0,-1.0,0.0,0.0,0.5,0.0,0.33,0.8,-0.17,1.0,-0.33
1.18,-0.1,-0.5,-2.0,0.0,0.0,0.5,0.0,0.42,0.8,-0.17,1.0,-0.33
0.97,0.75,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.8,-0.17,1.0,0.0
1.14,-0.07,0.83,0.0,0.0,1.0,0.5,0.0,0.58,0.8,-0.17,1.0,0.0
1.39,-1.37,-0.5,0.0,0.0,1.0,0.5,0.0,0.67,0.8,-0.17,1.0,0.0
0.71,0.92,1.67,0.0,0.0,0.0,0.5,0.0,0.75,0.8,-0.17,1.0,0.0
0.99,-0.89,-1.17,-2.0,-1.0,1.0,0.5,0.0,0.83,0.8,-0.17,1.0,0.33
0.81,0.75,0.83,-2.0,0.0,1.0,0.5,0.0,0.92,0.8,-0.17,1.0,0.33
0.47,-0.16,0.83,0.0,0.0,0.0,0.5,0.0,1.0,0.8,-0.17,1.0,0.33
0.9,0.68,-0.5,-1.0,0.0,1.0,0.75,0.0,-0.92,0.87,-0.17,1.0,0.33
1.39,0.55,-0.5,-2.0,0.0,1.0,0.75,0.0,-0.83,0.87,-0.17,1.0,0.33
0.11,0.29,-0.5,-1.0,-1.0,0.0,0.75,0.0,-0.75,0.87,-0.17,1.0,0.33
0.49,0.27,0.83,-1.0,0.0,1.0,0.75,0.0,-0.67,0.87,-0.17,1.0,0.33
0.57,0.19,0.83,-1.0,0.0,0.0,0.75,0.0,-0.58,0.87,-0.17,1.0,0.33
0.35,-1.54,-0.5,0.0,0.0,1.0,0.75,0.0,-0.5,0.87,-0.17,1.0,-0.67
0.22,0.04,0.0,-2.0,-1.0,1.0,0.75,0.0,-0.42,0.87,-0.17,1.0,-0.67
-0.14,-0.79,-0.83,0.0,-1.0,1.0,0.75,1.0,-0.33,0.87,-0.17,1.0,-0.67
0.26,0.07,0.0,-1.0,0.0,0.0,0.75,0.0,-0.25,0.87,-0.17,1.0,-0.67
0.01,-0.84,2.5,0.0,-1.0,0.0,0.75,0.0,-0.17,0.87,-0.17,1.0,-0.67
-0.34,-0.8,-0.83,-1.0,0.0,0.0,0.75,0.0,-0.08,0.87,-0.17,1.0,-0.67
0.64,1.04,1.67,0.0,0.0,0.0,0.75,0.0,0.0,0.87,-0.17,1.0,-0.67
0.66,0.65,0.83,0.0,0.0,0.0,0.75,0.0,0.08,0.87,-0.17,1.0,-0.33
0.51,-0.11,2.5,-2.0,0.0,0.0,0.75,0.0,0.17,0.87,-0.17,1.0,-0.33
0.67,-0.0,-0.83,-2.0,-1.0,0.0,0.75,0.0,0.25,0.87,-0.17,1.0,-0.33
1.0,-0.38,-0.83,-1.0,0.0,0.0,0.75,0.0,0.33,0.87,-0.17,1.0,-0.33
0.87,0.24,-1.17,-1.0,0.0,0.0,0.75,1.0,0.42,0.87,-0.17,1.0,-0.33
1.13,-0.73,0.5,-1.0,0.0,0.0,0.75,1.0,0.5,0.87,-0.17,1.0,0.0
0.87,0.55,0.0,0.0,0.0,1.0,0.75,0.0,0.58,0.87,-0.17,1.0,0.0
1.35,-0.46,-0.83,-1.0,0.0,1.0,0.75,1.0,0.67,0.87,-0.17,1.0,0.0
1.1,-0.53,0.5,-2.0,0.0,1.0,0.75,0.0,0.75,0.87,-0.17,1.0,0.0
1.05,-0.2,-0.5,-1.0,0.0,1.0,0.75,0.0,0.83,0.87,-0.17,1.0,0.33
0.61,-0.56,-0.83,-1.0,0.0,1.0,0.75,0.0,0.92,0.87,-0.17,1.0,0.33
0.97,0.04,-0.5,0.0,0.0,1.0,0.75,0.0,1.0,0.87,-0.17,1.0,0.33
0.58,-0.51,-1.17,-2.0,0.0,1.0,-0.75,0.0,-0.92,0.93,-0.17,0.0,0.33
0.54,0.23,-0.5,-1.0,0.0,0.0,-0.75,0.0,-0.83,0.93,-0.17,0.0,0.33
0.38,0.81,-0.5,-2.0,0.0,1.0,-0.75,0.0,-0.75,0.93,-0.17,0.0,0.33
0.21,-0.57,0.83,-1.0,-1.0,1.0,-0.75,0.0,-0.67,0.93,-0.17,0.0,0.33
0.97,-0.29,0.5,-2.0,0.0,1.0,-0.75,0.0,-0.58,0.93,-0.17,0.0,0.33
0.68,0.2,-0.5,-1.0,0.0,1.0,-0.75,1.0,-0.5,0.93,-0.17,0.0,-0.67
0.77,-0.48,0.5,-1.0,0.0,0.0,-0.75,0.0,-0.42,0.93,-0.17,0.0,-0.67
-0.12,0.36,0.0,0.0,-1.0,0.0,-0.75,0.0,-0.33,0.93,-0.17,0.0,-0.67
0.22,0.36,-0.5,0.0,-1.0,0.0,-0.75,0.0,-0.25,0.93,-0.17,0.0,-0.67
-0.14,0.82,0.5,0.0,0.0,1.0,-0.75,0.0,-0.17,0.93,-0.17,0.0,-0.67
0.06,-0.46,0.5,2.0,0.0,0.0,-0.75,0.0,-0.08,0.93,-0.17,0.0,-0.67
0.07,-0.7,0.0,4.0,-1.0,0.0,-0.75,0.0,0.0,0.93,-0.17,0.0,-0.67
0.74,-0.37,0.0,5.0,0.0,0.0,-0.75,0.0,0.08,0.93,-0.17,0.0,-0.33
0.39,-0.79,0.5,8.0,0.0,0.0,-0.75,0.0,0.17,0.93,-0.17,0.0,-0.33
0.89,0.23,-0.5,5.0,0.0,1.0,-0.75,0.0,0.25,0.93,-0.17,0.0,-0.33
0.87,-1.03,0.83,5.0,0.0,0.0,-0.75,0.0,0.33,0.93,-0.17,0.0,-0.33
1.43,1.42,-0.83,3.0,0.0,0.0,-0.75,0.0,0.42,0.93,-0.17,0.0,-0.33
0.49,0.85,0.83,1.0,0.0,1.0,-0.75,0.0,0.5,0.93,-0.17,0.0,0.0
1.29,-0.25,-0.5,0.0,0.0,1.0,-0.75,0.0,0.58,0.93,-0.17,0.0,0.0
1.3,0.37,-0.83,-2.0,0.0,0.0,-0.75,0.0,0.67,0.93,-0.17,0.0,0.0
0.75,-1.35,0.0,-1.0,-1.0,0.0,-0.75,0.0,0.75,0.93,-0.17,0.0,0.0
1.27,1.59,-0.5,-1.0,0.0,0.0,-0.75,0.0,0.83,0.93,-0.17,0.0,0.33
1.05,-0.64,0.83,0.0,0.0,1.0,-0.75,0.0,0.92,0.93,-0.17,0.0,0.33
0.83,-0.26,-0.5,0.0,-1.0,1.0,-0.75,0.0,1.0,0.93,-0.17,0.0,0.33
0.58,-1.48,0.5,0.0,0.0,1.0,-0.5,0.0,-0.92,1.0,-0.17,0.0,0.33
0.51,0.25,-0.5,-1.0,-1.0,0.0,-0.5,0.0,-0.83,1.0,-0.17,0.0,0.33
1.16,-1.04,-0.83,0.0,0.0,1.0,-0.5,0.0,-0.75,1.0,-0.17,0.0,0.33
0.5,-0.03,-0.5,-1.0,0.0,1.0,-0.5,0.0,-0.67,1.0,-0.17,0.0,0.33
0.61,-0.52,0.0,-2.0,-1.0,1.0,-0.5,1.0,-0.58,1.0,-0.17,0.0,0.33
0.1,-0.81,0.5,-1.0,-1.0,1.0,-0.5,0.0,-0.5,1.0,-0.17,0.0,-0.67
0.04,-0.6,0.0,-2.0,-1.0,0.0,-0.5,0.0,-0.42,1.0,-0.17,0.0,-0.67
0.5,0.06,2.5,-1.0,0.0,0.0,-0.5,0.0,-0.33,1.0,-0.17,0.0,-0.67
-0.17,-0.9,0.5,-2.0,-1.0,0.0,-0.5,1.0,-0.25,1.0,-0.17,0.0,-0.67
0.1,-0.57,1.67,1.0,-1.0,0.0,-0.5,0.0,-0.17,1.0,-0.17,0.0,-0.67
0.26,0.43,-0.83,3.0,0.0,0.0,-0.5,0.0,-0.08,1.0,-0.17,0.0,-0.67
0.35,1.83,-1.17,5.0,0.0,1.0,-0.5,0.0,0.0,1.0,-0.17,0.0,-0.67
0.35,0.28,-0.5,6.0,0.0,0.0,-0.5,0.0,0.08,1.0,-0.17,0.0,-0.33
0.61,-0.79,-0.83,8.0,0.0,0.0,-0.5,0.0,0.17,1.0,-0.17,0.0,-0.33
0.79,-0.43,0.0,6.0,0.0,0.0,-0.5,1.0,0.25,1.0,-0.17,0.0,-0.33
0.91,-0.16,0.0,5.0,0.0,0.0,-0.5,0.0,0.33,1.0,-0.17,0.0,-0.33
0.54,-0.37,0.0,4.0,0.0,0.0,-0.5,0.0,0.42,1.0,-0.17,0.0,-0.33
0.81,0.49,0.5,2.0,0.0,1.0,-0.5,0.0,0.5,1.0,-0.17,0.0,0.0
1.28,-0.1,2.5,0.0,0.0,1.0,-0.5,0.0,0.58,1.0,-0.17,0.0,0.0
1.24,0.41,0.83,0.0,0.0,1.0,-0.5,0.0,0.67,1.0,-0.17,0.0,0.0
0.64,-0.36,-0.83,0.0,0.0,1.0,-0.5,0.0,0.75,1.0,-0.17,0.0,0.0
1.09,0.75,-0.5,0.0,0.0,1.0,-0.5,0.0,0.83,1.0,-0.17,0.0,0.33
0.42,-0.21,-0.5,0.0,0.0,1.0,-0.5,0.0,0.92,1.0,-0.17,0.0,0.33
0.9,-0.89,-0.83,0.0,0.0,1.0,-0.5,0.0,1.0,1.0,-0.17,0.0,0.33
1.43,1.3,0.0,0.0,0.0,1.0,-0.25,0.0,-0.92,-1.0,0.0,0.0,0.33
0.56,-1.45,0.0,0.0,0.0,0.0,-0.25,0.0,-0.83,-1.0,0.0,0.0,0.33
0.49,-0.64,-0.83,0.0,0.0,1.0,-0.25,0.0,-0.75,-1.0,0.0,0.0,0.33
0.81,-0.62,0.5,-2.0,0.0,1.0,-0.25,0.0,-0.67,-1.0,0.0,0.0,0.33
0.09,1.81,0.5,-1.0,-1.0,1.0,-0.25,0.0,-0.58,-1.0,0.0,0.0,0.33
0.25,1.27,-1.17,-1.0,-1.0,1.0,-0.25,0.0,-0.5,-1.0,0.0,0.0,-0.67
0.52,0.99,-0.5,0.0,0.0,0.0,-0.25,0.0,-0.42,-1.0,0.0,0.0,-0.67
0.15,-0.27,0.83,0.0,0.0,0.0,-0.25,0.0,-0.33,-1.0,0.0,0.0,-0.67
0.24,1.72,0.0,-2.0,-1.0,1.0,-0.25,0.0,-0.25,-1.0,0.0,0.0,-0.67
0.52,0.16,-0.5,2.0,0.0,1.0,-0.25,0.0,-0.17,-1.0,0.0,0.0,-0.67
0.48,0.62,-0.5,2.0,-1.0,0.0,-0.25,0.0,-0.08,-1.0,0.0,0.0,-0.67
0.5,0.03,-0.83,5.0,0.0,0.0,-0.25,0.0,0.0,-1.0,0.0,0.0,-0.67
0.42,-0.12,-1.17,6.0,0.0,0.0,-0.25,0.0,0.08,-1.0,0.0,0.0,-0.33
0.71,-0.33,0.83,8.0,-1.0,0.0,-0.25,0.0,0.17,-1.0,0.0,0.0,-0.33
0.68,-0.29,-1.17,5.0,0.0,0.0,-0.25,1.0,0.25,-1.0,0.0,0.0,-0.33
0.94,0.25,-0.5,4.0,0.0,0.0,-0.25,0.0,0.33,-1.0,0.0,0.0,-0.33
0.78,0.11,-1.17,3.0,0.0,0.0,-0.25,0.0,0.42,-1.0,0.0,0.0,-0.33
0.95,-0.22,0.5,1.0,0.0,1.0,-0.25,0.0,0.5,-1.0,0.0,0.0,0.0
0.8,0.94,-1.17,-2.0,0.0,1.0,-0.25,0.0,0.58,-1.0,0.0,0.0,0.0
1.09,-2.39,-0.5,-2.0,0.0,1.0,-0.25,0.0,0.67,-1.0,0.0,0.0,0.0
0.9,0.19,0.0,-1.0,0.0,1.0,-0.25,1.0,0.75,-1.0,0.0,0.0,0.0
0.8,0.36,-0.5,-2.0,-1.0,1.0,-0.25,0.0,0.83,-1.0,0.0,0.0,0.33
1.13,0.61,-0.5,-1.0,0.0,1.0,-0.25,0.0,0.92,-1.0,0.0,0.0,0.33
1.06,-0.26,-0.5,-2.0,0.0,1.0,-0.25,0.0,1.0,-1.0,0.0,0.0,0.33
1.13,-0.08,0.5,0.0,0.0,1.0,0.0,0.0,-0.92,-0.93,0.0,0.0,0.33
0.7,0.58,2.5,-1.0,-1.0,0.0,0.0,1.0,-0.83,-0.93,0.0,0.0,0.33
0.82,0.92,-0.5,-2.0,0.0,0.0,0.0,1.0,-0.75,-0.93,0.0,0.0,0.33
0.76,-0.37,-1.17,-1.0,-1.0,1.0,0.0,0.0,-0.67,-0.93,0.0,0.0,0.33
0.63,0.07,-1.17,-2.0,0.0,1.0,0.0,0.0,-0.58,-0.93,0.0,0.0,0.33
0.2,1.19,0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.93,0.0,0.0,-0.67
0.4,-1.64,0.0,0.0,0.0,1.0,0.0,1.0,-0.42,-0.93,0.0,0.0,-0.67
0.42,-0.59,0.5,0.0,0.0,0.0,0.0,0.0,-0.33,-0.93,0.0,0.0,-0.67
0.31,1.01,0.5,-1.0,0.0,1.0,0.0,0.0,-0.25,-0.93,0.0,0.0,-0.67
-0.24,0.85,1.67,2.0,-1.0,0.0,0.0,0.0,-0.17,-0.93,0.0,0.0,-0.67
0.4,0.3,0.83,3.0,0.0,0.0,0.0,0.0,-0.08,-0.93,0.0,0.0,-0.67
1.02,-0.54,0.5,6.0,0.0,0.0,0.0,0.0,0.0,-0.93,0.0,0.0,-0.67
0.41,-0.73,0.0,6.0,0.0,0.0,0.0,0.0,0.08,-0.93,0.0,0.0,-0.33
0.41,-0.52,-0.5,8.0,0.0,0.0,0.0,0.0,0.17,-0.93,0.0,0.0,-0.33
0.81,0.97,0.0,5.0,0.0,1.0,0.0,0.0,0.25,-0.93,0.0,0.0,-0.33
0.9,-0.64,0.0,4.0,0.0,1.0,0.0,0.0,0.33,-0.93,0.0,0.0,-0.33
1.24,-0.18,0.0,3.0,0.0,1.0,0.0,0.0,0.42,-0.93,0.0,0.0,-0.33
0.66,-0.69,-0.83,2.0,0.0,1.0,0.0,0.0,0.5,-0.93,0.0,0.0,0.0
1.26,0.36,0.5,0.0,0.0,1.0,0.0,1.0,0.58,-0.93,0.0,0.0,0.0
1.26,-0.65,0.0,-2.0,0.0,0.0,0.0,0.0,0.67,-0.93,0.0,0.0,0.0
1.08,-0.29,0.0,0.0,0.0,1.0,0.0,0.0,0.75,-0.93,0.0,0.0,0.0
1.19,-1.47,-0.83,0.0,0.0,0.0,0.0,1.0,0.83,-0.93,0.0,0.0,0.33
1.34,-1.45,-0.5,-1.0,0.0,1.0,0.0,0.0,0.92,-0.93,0.0,0.0,0.33
1.23,-0.25,-0.83,-2.0,0.0,1.0,0.0,0.0,1.0,-0.93,0.0,0.0,0.33
0.61,-1.09,0.83,0.0,-1.0,1.0,0.25,0.0,-0.92,-0.87,0.0,0.0,0.33
1.04,1.33,0.0,0.0,0.0,0.0,0.25,0.0,-0.83,-0.87,0.0,0.0,0.33
0.69,-1.65,-0.83,-1.0,0.0,1.0,0.25,0.0,-0.75,-0.87,0.0,0.0,0.33
0.63,-0.71,-1.17,-1.0,0.0,1.0,0.25,0.0,-0.67,-0.87,0.0,0.0,0.33
0.53,-0.1,0.5,-1.0,0.0,1.0,0.25,0.0,-0.58,-0.87,0.0,0.0,0.33
0.39,-0.35,-0.83,-1.0,0.0,1.0,0.25,0.0,-0.5,-0.87,0.0,0.0,-0.67
0.68,-0.95,2.5,0.0,0.0,1.0,0.25,0.0,-0.42,-0.87,0.0,0.0,-0.67
0.3,-0.76,0.0,0.0,-1.0,0.0,0.25,0.0,-0.33,-0.87,0.0,0.0,-0.67
0.0,-0.73,-0.5,0.0,0.0,0.0,0.25,0.0,-0.25,-0.87,0.0,0.0,-0.67
0.21,-0.25,0.5,1.0,0.0,0.0,0.25,0.0,-0.17,-0.87,0.0,0.0,-0.67
0.41,1.34,-0.5,4.0,-1.0,1.0,0.25,0.0,-0.08,-0.87,0.0,0.0,-0.67
0.76,-0.1,0.83,4.0,0.0,0.0,0.25,0.0,0.0,-0.87,0.0,0.0,-0.67
0.67,0.73,-0.5,5.0,0.0,1.0,0.25,0.0,0.08,-0.87,0.0,0.0,-0.33
0.38,0.29,2.5,8.0,-1.0,0.0,0.25,0.0,0.17,-0.87,0.0,0.0,-0.33
1.38,0.53,0.0,6.0,0.0,0.0,0.25,0.0,0.25,-0.87,0.0,0.0,-0.33
0.89,-2.23,0.83,4.0,0.0,0.0,0.25,0.0,0.33,-0.87,0.0,0.0,-0.33
1.26,-0.48,-1.17,4.0,0.0,1.0,0.25,0.0,0.42,-0.87,0.0,0.0,-0.33
0.96,0.76,-0.5,0.0,0.0,0.0,0.25,0.0,0.5,-0.87,0.0,0.0,0.0
1.21,-0.66,0.5,-2.0,0.0,1.0,0.25,0.0,0.58,-0.87,0.0,0.0,0.0
1.33,1.02,0.5,-2.0,0.0,0.0,0.25,0.0,0.67,-0.87,0.0,0.0,0.0
1.45,0.79,-0.83,-2.0,0.0,0.0,0.25,0.0,0.75,-0.87,0.0,0.0,0.0
1.39,-0.63,-0.5,0.0,0.0,1.0,0.25,0.0,0.83,-0.87,0.0,0.0,0.33
1.3,-0.63,-0.5,-2.0,0.0,1.0,0.25,0.0,0.92,-0.87,0.0,0.0,0.33
0.91,-0.93,0.0,0.0,0.0,1.0,0.25,0.0,1.0,-0.87,0.0,0.0,0.33
0.76,-0.62,-0.5,-2.0,0.0,1.0,0.5,0.0,-0.92,-0.8,0.0,1.0,0.33
0.91,-1.09,-0.5,-2.0,0.0,1.0,0.5,0.0,-0.83,-0.8,0.0,1.0,0.33
0.96,0.12,-0.83,-2.0,0.0,1.0,0.5,0.0,-0.75,-0.8,0.0,1.0,0.33
0.55,-1.18,-0.5,0.0,0.0,1.0,0.5,0.0,-0.67,-0.8,0.0,1.0,0.33
0.8,0.28,-0.83,-2.0,0.0,0.0,0.5,0.0,-0.58,-0.8,0.0,1.0,0.33
0.82,0.29,2.5,-2.0,0.0,0.0,0.5,0.0,-0.5,-0.8,0.0,1.0,-0.67
0.11,-1.24,-0.83,-1.0,0.0,1.0,0.5,0.0,-0.42,-0.8,0.0,1.0,-0.67
0.09,1.11,1.67,-2.0,0.0,0.0,0.5,0.0,-0.33,-0.8,0.0,1.0,-0.67
0.27,0.32,-0.5,-1.0,0.0,0.0,0.5,0.0,-0.25,-0.8,0.0,1.0,-0.67
0.4,0.47,-0.5,0.0,0.0,0.0,0.5,0.0,-0.17,-0.8,0.0,1.0,-0.67
0.22,-0.6,-0.83,-2.0,-1.0,1.0,0.5,0.0,-0.08,-0.8,0.0,1.0,-0.67
0.79,0.29,0.0,-2.0,0.0,0.0,0.5,0.0,0.0,-0.8,0.0,1.0,-0.67
0.62,0.7,0.5,-1.0,0.0,0.0,0.5,0.0,0.08,-0.8,0.0,1.0,-0.33
0.62,-0.2,0.0,-1.0,0.0,0.0,0.5,0.0,0.17,-0.8,0.0,1.0,-0.33
0.32,1.4,-1.17,-2.0,0.0,0.0,0.5,0.0,0.25,-0.8,0.0,1.0,-0.33
0.46,-0.06,1.67,0.0,0.0,1.0,0.5,1.0,0.33,-0.8,0.0,1.0,-0.33
0.99,0.63,2.5,-1.0,0.0,0.0,0.5,0.0,0.42,-0.8,0.0,1.0,-0.33
0.42,0.13,-0.5,-2.0,0.0,0.0,0.5,0.0,0.5,-0.8,0.0,1.0,0.0
1.34,0.16,0.0,-1.0,0.0,0.0,0.5,0.0,0.58,-0.8,0.0,1.0,0.0
1.06,-1.44,0.0,0.0,0.0,0.0,0.5,0.0,0.67,-0.8,0.0,1.0,0.0
1.99,-0.13,-0.5,-1.0,0.0,1.0,0.5,0.0,0.75,-0.8,0.0,1.0,0.0
1.73,-0.89,-1.17,-2.0,0.0,1.0,0.5,0.0,0.83,-0.8,0.0,1.0,0.33
1.01,-0.83,0.0,-1.0,0.0,0.0,0.5,0.0,0.92,-0.8,0.0,1.0,0.33
0.97,1.08,0.83,0.0,0.0,1.0,0.5,0.0,1.0,-0.8,0.0,1.0,0.33
1.18,-0.4,-1.17,-2.0,0.0,1.0,0.75,0.0,-0.92,-0.73,0.0,1.0,0.33
1.28,-0.99,0.0,-2.0,0.0,0.0,0.75,0.0,-0.83,-0.73,0.0,1.0,0.33
0.27,-0.32,0.83,-2.0,-1.0,1.0,0.75,0.0,-0.75,-0.73,0.0,1.0,0.33
0.12,-0.98,-0.83,-2.0,-1.0,1.0,0.75,0.0,-0.67,-0.73,0.0,1.0,0.33
0.34,0.98,-0.83,0.0,0.0,1.0,0.75,0.0,-0.58,-0.73,0.0,1.0,0.33
0.58,-0.63,0.5,-2.0,-1.0,0.0,0.75,0.0,-0.5,-0.73,0.0,1.0,-0.67
0.5,0.29,-0.5,0.0,0.0,0.0,0.75,0.0,-0.42,-0.73,0.0,1.0,-0.67
0.61,0.87,-0.83,0.0,0.0,0.0,0.75,0.0,-0.33,-0.73,0.0,1.0,-0.67
-0.02,-0.36,-0.5,-1.0,0.0,0.0,0.75,0.0,-0.25,-0.73,0.0,1.0,-0.67
-0.3,0.45,-0.5,-1.0,-1.0,0.0,0.75,0.0,-0.17,-0.73,0.0,1.0,-0.67
0.59,-0.87,0.83,-2.0,0.0,1.0,0.75,0.0,-0.08,-0.73,0.0,1.0,-0.67
0.2,1.75,0.0,-2.0,-1.0,0.0,0.75,0.0,0.0,-0.73,0.0,1.0,-0.67
-0.04,0.69,-0.5,0.0,0.0,1.0,0.75,0.0,0.08,-0.73,0.0,1.0,-0.33
0.65,-0.27,0.0,-1.0,0.0,0.0,0.75,0.0,0.17,-0.73,0.0,1.0,-0.33
0.93,-0.75,2.5,-2.0,0.0,0.0,0.75,0.0,0.25,-0.73,0.0,1.0,-0.33
0.78,-0.24,-0.83,-2.0,0.0,0.0,0.75,0.0,0.33,-0.73,0.0,1.0,-0.33
0.79,-0.41,-0.83,0.0,0.0,0.0,0.75,0.0,0.42,-0.73,0.0,1.0,-0.33
0.96,1.23,2.5,-1.0,0.0,0.0,0.75,0.0,0.5,-0.73,0.0,1.0,0.0
0.96,-1.09,2.5,-2.0,0.0,1.0,0.75,0.0,0.58,-0.73,0.0,1.0,0.0
0.74,-0.05,-0.83,-2.0,0.0,1.0,0.75,0.0,0.67,-0.73,0.0,1.0,0.0
0.92,-0.2,-0.83,-2.0,0.0,1.0,0.75,0.0,0.75,-0.73,0.0,1.0,0.0
